     Conf.      atom         Ref. Fx(Ha/Bohr)         Ref. Fy(Ha/Bohr)         Ref. Fz(Ha/Bohr)           NN Fx(Ha/Bohr)           NN Fy(Ha/Bohr)           NN Fz(Ha/Bohr)
       540         1               0.00000001               0.00000000              -0.04652161               0.00000000              -0.00000000              -0.04566540
       540         2               0.00000000               0.00000000              -0.00169743               0.00000000              -0.00000000               0.00121332
       540         3               0.00000000               0.00000000               0.00169743              -0.00000000               0.00000000              -0.00121332
       540         4              -0.00000001               0.00000000               0.04652161              -0.00000000               0.00000000               0.04566540
       541         1              -0.00197710              -0.00085420              -0.00181076              -0.00131229              -0.00163343              -0.00161005
       541         2              -0.00197710               0.00085419               0.00181076              -0.00131229               0.00163343               0.00161005
       541         3               0.00197710              -0.00085420               0.00181076               0.00131229              -0.00163344               0.00161006
       541         4               0.00197709               0.00085420              -0.00181076               0.00131229               0.00163343              -0.00161006
       541         5              -0.00137207              -0.00023179               0.00239810              -0.00105418              -0.00060894               0.00156249
       541         6              -0.00137208               0.00023178              -0.00239810              -0.00105418               0.00060893              -0.00156249
       541         7               0.00137207              -0.00023178              -0.00239809               0.00105417              -0.00060893              -0.00156250
       541         8               0.00137207               0.00023179               0.00239809               0.00105417               0.00060893               0.00156250
       541         9               0.00176110              -0.00268837               0.00048554              -0.00052869              -0.00137976               0.00020680
       541        10               0.00176110               0.00268837              -0.00048553              -0.00052869               0.00137976              -0.00020681
       541        11              -0.00176110              -0.00268837              -0.00048553               0.00052869              -0.00137976              -0.00020682
       541        12              -0.00176110               0.00268837               0.00048553               0.00052868               0.00137976               0.00020681
       541        13               0.00046313              -0.00065233               0.00053170               0.00164010              -0.00179295               0.00001994
       541        14               0.00046313               0.00065232              -0.00053170               0.00164010               0.00179295              -0.00001994
       541        15              -0.00046313              -0.00065232              -0.00053170              -0.00164010              -0.00179295              -0.00001993
       541        16              -0.00046313               0.00065233               0.00053170              -0.00164010               0.00179295               0.00001992
       541        17              -0.00042255              -0.00135295               0.00001635              -0.00045073              -0.00117498              -0.00059910
       541        18              -0.00042254               0.00135295              -0.00001634              -0.00045072               0.00117498               0.00059911
       541        19               0.00042255              -0.00135295              -0.00001634               0.00045072              -0.00117498               0.00059911
       541        20               0.00042254               0.00135296               0.00001634               0.00045072               0.00117498              -0.00059909
       541        21              -0.00164916              -0.00093736               0.00003018              -0.00065342              -0.00034755               0.00065318
       541        22              -0.00164916               0.00093736              -0.00003018              -0.00065341               0.00034756              -0.00065319
       541        23               0.00164916              -0.00093736              -0.00003018               0.00065342              -0.00034756              -0.00065318
       541        24               0.00164916               0.00093736               0.00003018               0.00065341               0.00034756               0.00065318
       541        25               0.00260560              -0.00034205               0.00078045               0.00232938               0.00048889              -0.00021610
       541        26               0.00260560               0.00034205              -0.00078045               0.00232937              -0.00048890               0.00021611
       541        27              -0.00260560              -0.00034205              -0.00078045              -0.00232937               0.00048890               0.00021610
       541        28              -0.00260560               0.00034205               0.00078045              -0.00232937              -0.00048890              -0.00021610
       541        29              -0.00000414              -0.00090670              -0.00029779              -0.00049006              -0.00029369              -0.00016016
       541        30              -0.00000413               0.00090670               0.00029779              -0.00049006               0.00029369               0.00016016
       541        31               0.00000414              -0.00090670               0.00029779               0.00049006              -0.00029369               0.00016016
       541        32               0.00000413               0.00090671              -0.00029779               0.00049007               0.00029368              -0.00016016
       541        33              -0.00093951              -0.00191222               0.00015384              -0.00119928              -0.00313926               0.00056676
       541        34              -0.00093951               0.00191222              -0.00015384              -0.00119928               0.00313926              -0.00056676
       541        35               0.00093951              -0.00191222              -0.00015384               0.00119928              -0.00313925              -0.00056677
       541        36               0.00093951               0.00191223               0.00015384               0.00119928               0.00313926               0.00056675
       541        37              -0.00017714               0.00076599               0.00107800               0.00101071              -0.00054537               0.00268286
       541        38              -0.00017713              -0.00076599              -0.00107801               0.00101070               0.00054537              -0.00268287
       541        39               0.00017714               0.00076599              -0.00107800              -0.00101070              -0.00054537              -0.00268287
       541        40               0.00017713              -0.00076599               0.00107800              -0.00101071               0.00054537               0.00268286
       541        41              -0.00067944              -0.00114714              -0.00009617              -0.00102795              -0.00118198               0.00258614
       541        42              -0.00067943               0.00114713               0.00009617              -0.00102795               0.00118199              -0.00258614
       541        43               0.00067944              -0.00114713               0.00009617               0.00102795              -0.00118199              -0.00258615
       541        44               0.00067944               0.00114714              -0.00009617               0.00102795               0.00118198               0.00258615
       541        45              -0.00070578              -0.00055148              -0.00184397              -0.00142774              -0.00129637              -0.00163312
       541        46              -0.00070578               0.00055147               0.00184397              -0.00142774               0.00129638               0.00163311
       541        47               0.00070578              -0.00055148               0.00184397               0.00142774              -0.00129638               0.00163311
       541        48               0.00070578               0.00055147              -0.00184397               0.00142774               0.00129637              -0.00163311
       541        49               0.00160578              -0.00096687               0.00051521               0.00460573              -0.00063943               0.00001986
       541        50               0.00160579               0.00096687              -0.00051521               0.00460573               0.00063944              -0.00001985
       541        51              -0.00160579              -0.00096687              -0.00051522              -0.00460574              -0.00063944              -0.00001986
       541        52              -0.00160579               0.00096687               0.00051521              -0.00460574               0.00063943               0.00001986
       541        53              -0.00005720              -0.00198404               0.00094076               0.00065802              -0.00381183               0.00149698
       541        54              -0.00005720               0.00198404              -0.00094075               0.00065803               0.00381184              -0.00149697
       541        55               0.00005720              -0.00198404              -0.00094076              -0.00065803              -0.00381184              -0.00149697
       541        56               0.00005720               0.00198404               0.00094076              -0.00065802               0.00381184               0.00149698
       542         1               0.00000001               0.00000000               0.04558794               0.00000000              -0.00000000               0.03758726
       542         2               0.00000001              -0.00000001              -0.00007870               0.00000000               0.00000000               0.00391419
       542         3              -0.00000001               0.00000000              -0.00020428              -0.00000000               0.00000000              -0.00397668
       542         4              -0.00000002               0.00000001              -0.00003553               0.00000000              -0.00000000               0.00094373
       542         5               0.00000000               0.00000000              -0.00000013              -0.00000000               0.00000000              -0.00000017
       542         6               0.00000001               0.00000000               0.00003529               0.00000000              -0.00000000              -0.00094356
       542         7               0.00000000               0.00000000               0.00020430               0.00000000               0.00000000               0.00397668
       542         8               0.00000000               0.00000000               0.00007883              -0.00000000              -0.00000000              -0.00391419
       542         9               0.00000000               0.00000000              -0.04558774               0.00000000               0.00000000              -0.03758727
       543         1               0.00000000               0.00000000               0.00000000               0.00000000               0.00000000              -0.00000000
       544         1               0.00000000               0.00000000               0.00000000              -0.00000000               0.00000000               0.00000000
       545         1              -0.05678118               0.04106896              -0.01642726              -0.04279050               0.03686784              -0.02233230
       545         2               0.04483300               0.04589790               0.01675806               0.04165178               0.04384605               0.02425791
       545         3               0.00840699              -0.03523632              -0.00113963               0.00446769              -0.03641739               0.00875174
       545         4              -0.01329676              -0.03853083               0.02925626              -0.00985518              -0.03146949               0.02486201
       545         5               0.00456721              -0.05245674              -0.00238959              -0.00245862              -0.04444830              -0.01146413
       545         6               0.02234547               0.02076696              -0.02183046               0.01010896               0.01384422              -0.02179287
       545         7              -0.06692690               0.02279680              -0.01924687              -0.04860275               0.02655539              -0.01477389
       545         8               0.05685218              -0.00430673               0.01501949               0.04747862              -0.00877832               0.01249152
       546         1               0.00000001               0.00000005              -0.03408327              -0.00000000              -0.00000000              -0.03319906
       546         2               0.00000000               0.00000003              -0.01659273               0.00000000               0.00000000              -0.01759780
       546         3               0.00000000              -0.00000003               0.01659274              -0.00000000              -0.00000000               0.01759780
       546         4               0.00000000              -0.00000005               0.03408326               0.00000000              -0.00000000               0.03319906
       547         1               0.00047618              -0.00177101              -0.00028684               0.00034097              -0.00142009              -0.00020621
       547         2               0.00078693               0.00005440              -0.00015953              -0.00005930               0.00018501              -0.00018043
       547         3              -0.00126312               0.00171661               0.00044636              -0.00028167               0.00123508               0.00038664
       548         1               0.00000000               0.00000000               0.00000000              -0.00000000              -0.00000000               0.00000000
       549         1               0.00000000               0.00000000               0.00000000               0.00000001              -0.00000000               0.00000002
       549         2               0.00000000               0.00000000               0.00000000               0.00000001              -0.00000000               0.00000001
       549         3               0.00007323              -0.00002226               0.00000000               0.00006706              -0.00025163              -0.00000002
       549         4              -0.00007323               0.00002226               0.00000000              -0.00006707               0.00025163              -0.00000001
       550         1               0.00000002              -0.00000038               0.68174008              -0.00000000              -0.00000000               0.58693585
       550         2              -0.00000001               0.00000011               0.00282496               0.00000000               0.00000000               0.00436954
       550         3              -0.00000001               0.00000010              -0.00054043              -0.00000000              -0.00000000               0.00593859
       550         4              -0.00000001               0.00000011               0.00005138               0.00000000               0.00000000               0.00300211
       550         5              -0.00000001               0.00000011              -0.00000006              -0.00000000              -0.00000000               0.00000002
       550         6               0.00000000               0.00000011              -0.00005161               0.00000000               0.00000000              -0.00300212
       550         7               0.00000000               0.00000011               0.00054044              -0.00000000              -0.00000000              -0.00593858
       550         8              -0.00000001               0.00000010              -0.00282487               0.00000000               0.00000000              -0.00436958
       550         9               0.00000002              -0.00000038              -0.68173990              -0.00000000              -0.00000000              -0.58693582
       551         1              -0.01709831              -0.01542348              -0.01406547              -0.01353193              -0.01346432              -0.01135169
       551         2              -0.02747941              -0.00693846              -0.01012574              -0.02536242              -0.00635550              -0.00906841
       551         3               0.02493141               0.01480110               0.00443393               0.02258295               0.01252247               0.00450073
       551         4              -0.00879065              -0.01284485              -0.00235257              -0.00617229              -0.01334817              -0.00557189
       551         5               0.00639260               0.00214185               0.00346929               0.00427650               0.00191546               0.00046160
       551         6              -0.00310772               0.00589883              -0.00042641              -0.00503900               0.00646972              -0.00185094
       551         7               0.00384368               0.01378284               0.00486851               0.00347880               0.01155607               0.00496249
       551         8               0.00060838              -0.01054907              -0.00907485              -0.00046491              -0.01032879              -0.00521893
       551         9              -0.01135205               0.00334928              -0.00920415              -0.00967772               0.00473264              -0.00607102
       551        10               0.00926981              -0.01305452              -0.00874943               0.00858288              -0.01173664              -0.00512807
       551        11              -0.00586015               0.00281936               0.01442294              -0.00474790               0.00260202               0.01392905
       551        12              -0.01520821               0.01207900               0.00527800              -0.01117805               0.01185626               0.00201179
       551        13               0.02222987               0.00996817               0.00564305               0.01875756               0.00835662               0.00461267
       551        14               0.00942703              -0.00094977               0.01165941               0.00906249              -0.00147750               0.00849701
       551        15              -0.00690345              -0.00756764               0.00718796              -0.00650986              -0.00589089               0.01000246
       551        16               0.01909719               0.00248736              -0.00296446               0.01594291               0.00259054              -0.00471686
       552         1               0.00000000               0.00000000               0.00000000              -0.00000000              -0.00000000              -0.00000007
       552         2               0.00000000               0.00000000               0.00000000               0.00000000               0.00000000               0.00000007
       553         1               0.00000000               0.00000000               0.00626216               0.00000000               0.00000000               0.00523232
       553         2               0.00000000               0.00000000              -0.00179823              -0.00000000              -0.00000000               0.00073243
       553         3               0.00000000               0.00000000               0.00179823              -0.00000000              -0.00000000              -0.00073243
       553         4               0.00000000               0.00000000              -0.00626216               0.00000000               0.00000000              -0.00523232
       554         1              -0.00320394              -0.00220456              -0.00514489              -0.00203628              -0.00081948              -0.00365984
       554         2              -0.00712094              -0.00273519              -0.00482210              -0.00451792              -0.00039055              -0.00316602
       554         3              -0.00552523               0.00087710              -0.00534199              -0.00368543               0.00174249              -0.00379177
       554         4              -0.00023345              -0.00051262              -0.00330588              -0.00019832               0.00054276              -0.00321910
       554         5              -0.00578297              -0.00669614              -0.01024643              -0.00299083              -0.00258708              -0.00591742
       554         6              -0.00155695               0.00594482              -0.00406110              -0.00170663               0.00458241              -0.00349566
       554         7              -0.00263724               0.00042275              -0.00447272              -0.00158390               0.00120279              -0.00297149
       554         8              -0.00687612              -0.00650870              -0.00830060              -0.00345455              -0.00273546              -0.00500312
       554         9               0.00435568              -0.00111522               0.00555909               0.00271375              -0.00188083               0.00393515
       554        10               0.00332241               0.00050736               0.00934272               0.00252662              -0.00089812               0.00582827
       554        11               0.00189586               0.00233162               0.00704202               0.00152278               0.00078754               0.00434753
       554        12               0.00376018              -0.00144292               0.00217070               0.00214054              -0.00151367               0.00244486
       554        13               0.00912134               0.00452613               0.00750750               0.00544909               0.00117073               0.00429502
       554        14               0.00167095               0.00020294               0.00141017               0.00128883              -0.00053782               0.00197653
       554        15               0.00121788               0.00187330               0.00354855               0.00042485               0.00017562               0.00271973
       554        16               0.00759255               0.00452934               0.00911498               0.00410741               0.00115869               0.00567731
       555         1              -0.00001093              -0.00027378               0.00049705               0.00000302              -0.00000273              -0.00009382
       555         2               0.00040749               0.00037604               0.00031776               0.00049212               0.00055878               0.00039844
       555         3               0.00054682               0.00052798               0.00076000               0.00016500               0.00008038               0.00041444
       555         4              -0.00094337              -0.00063025              -0.00157481              -0.00066013              -0.00063643              -0.00071906
       556         1               0.00000000               0.00000000               0.00000001               0.00000000               0.00000000               0.00000000
       556         2               0.00000000               0.00000000               0.00000001              -0.00000000              -0.00000000              -0.00000000
       556         3               0.00000000               0.00000001              -0.00000001               0.00000000               0.00000000               0.00000000
       556         4               0.00000000               0.00000000               0.00000000              -0.00000000              -0.00000000              -0.00000000
       556         5               0.00000000               0.00000000              -0.00000001               0.00000000               0.00000000               0.00000000
       556         6               0.00000000              -0.00000001               0.00000000              -0.00000000              -0.00000000              -0.00000000
       556         7               0.00000000               0.00000000               0.00000001               0.00000000               0.00000000               0.00000000
       556         8               0.00000000               0.00000000               0.00000000              -0.00000000              -0.00000000              -0.00000000
       557         1               0.00000000               0.00000001              -0.02030877               0.00000002               0.00000002              -0.01713772
       557         2               0.00000001               0.00000000              -0.00682264              -0.00000006              -0.00000006              -0.01170315
       557         3              -0.00000781              -0.00000781               0.00158538               0.00000007               0.00000007               0.00023968
       557         4               0.00000510               0.00000510              -0.00170759              -0.00000009              -0.00000009              -0.00053184
       557         5              -0.00000510              -0.00000511               0.00170772               0.00000009               0.00000009               0.00053184
       557         6               0.00000781               0.00000781              -0.00158551              -0.00000007              -0.00000007              -0.00023968
       557         7               0.00000000               0.00000000               0.00682255               0.00000006               0.00000006               0.01170315
       557         8               0.00000000               0.00000000               0.02030885              -0.00000002              -0.00000002               0.01713772
       558         1               0.00000000               0.00000000               0.01645136              -0.00000000              -0.00000000               0.01400311
       558         2              -0.00000001               0.00000001              -0.00246212               0.00000000               0.00000000               0.00037954
       558         3               0.00000000               0.00000000              -0.00005266              -0.00000000              -0.00000000              -0.00051737
       558         4               0.00000000               0.00000000               0.00018356               0.00000000               0.00000000               0.00021038
       558         5               0.00000001               0.00000000              -0.00018413              -0.00000000              -0.00000000              -0.00021037
       558         6               0.00000000              -0.00000001               0.00005241               0.00000000               0.00000000               0.00051735
       558         7               0.00000001               0.00000000               0.00246235              -0.00000000              -0.00000000              -0.00037954
       558         8               0.00000000               0.00000000              -0.01645076               0.00000000               0.00000000              -0.01400311
       559         1               0.00000000               0.00000000               0.00000000               0.00000000              -0.00000000               0.00000000
       560         1               0.00123483              -0.00161304               0.00492368               0.00048448              -0.00096590               0.00501402
       560         2              -0.00131010               0.00154788              -0.00525427              -0.00089013               0.00176471              -0.00444262
       560         3              -0.00062513              -0.00021830               0.00290125              -0.00023148              -0.00009048               0.00162840
       560         4               0.00070041               0.00028345              -0.00257066               0.00063713              -0.00070834              -0.00219980
       561         1              -0.00006313               0.00062807               0.00071437              -0.00019850               0.00058298               0.00113183
       561         2               0.00083425              -0.00043754              -0.00038667               0.00070310              -0.00049011              -0.00093882
       561         3               0.00062720               0.00035645               0.00008560               0.00034621               0.00040589              -0.00033485
       561         4               0.00038649               0.00065562               0.00080032               0.00059170               0.00072877               0.00066697
       561         5              -0.00097391              -0.00048828              -0.00095424              -0.00070580              -0.00039543              -0.00046451
       561         6               0.00026239              -0.00083336               0.00005759               0.00006826              -0.00094290               0.00026613
       561         7              -0.00023708               0.00055265               0.00051123              -0.00050556               0.00043286               0.00069053
       561         8              -0.00083621              -0.00043360              -0.00082819              -0.00029941              -0.00032208              -0.00101728
       562         1               0.00000000               0.00000000              -0.07937901              -0.00000000              -0.00000000              -0.07008826
       562         2              -0.00000001               0.00000001              -0.00711753               0.00000000               0.00000000              -0.01182699
       562         3               0.00000000              -0.00000001               0.00711753               0.00000000               0.00000000               0.01182699
       562         4               0.00000000               0.00000000               0.07937901               0.00000000              -0.00000000               0.07008826
       563         1               0.00000000               0.00000000               0.00631781              -0.00000000              -0.00000000               0.00559596
       563         2               0.00000000               0.00000000               0.00027835              -0.00000000               0.00000000              -0.00001467
       563         3               0.00000000               0.00000000               0.00000315               0.00000000              -0.00000000               0.00024768
       563         4               0.00000000               0.00000000               0.00001419              -0.00000000               0.00000000              -0.00001294
       563         5               0.00000001               0.00000000              -0.00001409              -0.00000000              -0.00000000               0.00001294
       563         6               0.00000000               0.00000000              -0.00000346               0.00000000               0.00000000              -0.00024768
       563         7              -0.00000001               0.00000000              -0.00027824              -0.00000000              -0.00000000               0.00001467
       563         8               0.00000000               0.00000000              -0.00631771               0.00000000              -0.00000000              -0.00559596
       564         1               0.00000000               0.00000000               0.00000000              -0.00000000               0.00000000               0.00000000
       565         1               0.00000000               0.00000000               0.00000000              -0.00000000               0.00000000              -0.00000000
       566         1               0.00305616               0.00204874              -0.00628318               0.00137604               0.00093254              -0.00259855
       566         2              -0.00258761              -0.00012790              -0.00371909              -0.00064841               0.00041354              -0.00215276
       566         3               0.00403262               0.00537034              -0.00629716               0.00154681               0.00255828              -0.00263613
       566         4               0.00310610               0.00251767              -0.00182114               0.00095038               0.00095166              -0.00096406
       566         5               0.00138441               0.00113809              -0.00219796               0.00108413               0.00062303              -0.00126381
       566         6              -0.00204980              -0.00031695              -0.00350440              -0.00047926               0.00028955              -0.00133010
       566         7              -0.00027562              -0.00023704              -0.00314869              -0.00060182              -0.00025468              -0.00077368
       566         8               0.00295467               0.00247401              -0.00350333               0.00141388               0.00084613              -0.00162384
       566         9               0.00045226              -0.00196324               0.00376169               0.00038044              -0.00089621               0.00196087
       566        10               0.00030163               0.00297262               0.00412749              -0.00041757               0.00114435               0.00193707
       566        11              -0.00018336              -0.00127280               0.00235399              -0.00019981              -0.00062034               0.00068899
       566        12              -0.00445022              -0.00510471               0.00304963              -0.00185414              -0.00257558               0.00136077
       566        13              -0.00183858              -0.00276911               0.00394646              -0.00089676              -0.00109970               0.00173323
       566        14               0.00093812               0.00125577               0.00350212               0.00042941               0.00037786               0.00160170
       566        15              -0.00400307              -0.00361677               0.00696275              -0.00156583              -0.00166870               0.00274759
       566        16              -0.00083774              -0.00236871               0.00277083              -0.00051750              -0.00102173               0.00131272
       567         1              -0.00207415              -0.00047953               0.00354338              -0.00116390              -0.00063327               0.00316917
       567         2               0.00567657              -0.00127793              -0.00463326               0.00512549              -0.00186734              -0.00398464
       567         3               0.00084140               0.00288244              -0.00415409               0.00049037               0.00351550              -0.00422607
       567         4              -0.00781387              -0.00189746               0.00584855              -0.00665526              -0.00093402               0.00440742
       567         5              -0.00096941               0.00219927               0.00058743              -0.00139255               0.00200103               0.00140407
       567         6               0.00257813               0.00410867              -0.00520944               0.00142756               0.00417247              -0.00441382
       567         7               0.00338158              -0.00133003               0.00033918               0.00350569              -0.00153987               0.00050682
       567         8              -0.00162024              -0.00420544               0.00367825              -0.00133739              -0.00471451               0.00313705
       568         1               0.00000000               0.00000000               0.02263205               0.00000000               0.00000000               0.01904818
       568         2              -0.00000001              -0.00000002              -0.00037195              -0.00000000              -0.00000000               0.00455767
       568         3               0.00000256               0.00000256               0.00108332               0.00000001               0.00000001              -0.00084062
       568         4              -0.00000673              -0.00000673              -0.00054132              -0.00000001              -0.00000001               0.00023960
       568         5               0.00000672               0.00000673               0.00054129               0.00000001               0.00000001              -0.00023960
       568         6              -0.00000254              -0.00000254              -0.00108336              -0.00000001              -0.00000001               0.00084063
       568         7               0.00000000               0.00000000               0.00037199               0.00000000               0.00000000              -0.00455768
       568         8               0.00000000               0.00000000              -0.02263203              -0.00000000              -0.00000000              -0.01904818
       569         1               0.00049832               0.00023414              -0.00616139              -0.00001272               0.00000723              -0.00399750
       569         2              -0.00012580               0.00193948               0.00808801              -0.00053003               0.00181594               0.00592198
       569         3              -0.00114553              -0.00141355              -0.00662680              -0.00025079              -0.00070643              -0.00478185
       569         4               0.00077301              -0.00076007               0.00470018               0.00079354              -0.00111674               0.00285736
       570         1               0.00000000               0.00000000               0.00000000               0.00000000               0.00000000              -0.00000000
       571         1              -0.00025667              -0.00073709              -0.00064421              -0.00018067              -0.00022521              -0.00033548
       571         2               0.00058403               0.00005919               0.00017659               0.00025303              -0.00013387              -0.00033310
       571         3              -0.00306568              -0.00059412               0.00023730              -0.00196045              -0.00001635              -0.00007056
       571         4               0.00055810               0.00030613               0.00017224              -0.00017024               0.00016748               0.00073848
       571         5              -0.00006092              -0.00055862               0.00009741              -0.00021924               0.00038565               0.00028206
       571         6              -0.00002986               0.00279194              -0.00028369              -0.00004514               0.00144053               0.00064560
       571         7               0.00025215               0.00049380               0.00098206              -0.00049297               0.00016253              -0.00017613
       571         8              -0.00029969              -0.00012238              -0.00200884               0.00010599              -0.00041713              -0.00089768
       571         9               0.00022123               0.00015125               0.00095818               0.00019295               0.00019851               0.00119339
       571        10               0.00020922              -0.00063552              -0.00012231               0.00056529              -0.00016615              -0.00020067
       571        11               0.00173192              -0.00020050               0.00027650               0.00050974              -0.00005011              -0.00044721
       571        12               0.00151423              -0.00009546               0.00017385               0.00122651               0.00006181               0.00040442
       571        13              -0.00046847               0.00066141              -0.00025847              -0.00032458              -0.00059476              -0.00049817
       571        14              -0.00024037              -0.00372116              -0.00087262               0.00000096              -0.00243824              -0.00025595
       571        15              -0.00029008               0.00006200               0.00357393               0.00011650              -0.00020524               0.00211948
       571        16              -0.00030417              -0.00014208              -0.00273451              -0.00030031               0.00009870              -0.00108870
       571        17               0.00039444               0.00061701               0.00039725               0.00074617               0.00077597               0.00035863
       571        18               0.00044677               0.00048224              -0.00006648               0.00037826               0.00111105              -0.00044145
       571        19              -0.00084503              -0.00010812              -0.00041303              -0.00019656               0.00015357               0.00013959
       571        20               0.00247433               0.00009448               0.00009320               0.00136753              -0.00032323               0.00080346
       571        21               0.00037419              -0.00227067               0.00003860               0.00026093              -0.00164720              -0.00009268
       571        22              -0.00010745               0.00041702              -0.00051109              -0.00021112               0.00015731               0.00009319
       571        23               0.00049707              -0.00003517              -0.00222983               0.00050845              -0.00059253              -0.00085877
       571        24              -0.00015980               0.00019154               0.00316702               0.00000982               0.00014409               0.00177711
       571        25              -0.00034984               0.00038747              -0.00002263               0.00025663               0.00029913               0.00030481
       571        26              -0.00037529              -0.00076379               0.00069558              -0.00016186              -0.00141887               0.00014523
       571        27              -0.00094428               0.00015070              -0.00044441              -0.00122687              -0.00005795              -0.00039548
       571        28               0.00148874               0.00032357               0.00024037               0.00062154               0.00012554              -0.00011151
       571        29               0.00025506               0.00375363              -0.00028344               0.00081563               0.00242374              -0.00022505
       571        30              -0.00024250              -0.00039646              -0.00027310               0.00037391               0.00084216              -0.00013293
       571        31              -0.00015738               0.00004350              -0.00456484              -0.00057441               0.00051618              -0.00206256
       571        32               0.00022984               0.00054338               0.00342930              -0.00019119               0.00033578               0.00106803
       571        33              -0.00008879               0.00004103              -0.00008447               0.00021854               0.00055316              -0.00009999
       571        34              -0.00035776              -0.00035073              -0.00081736              -0.00025142              -0.00057611              -0.00063855
